100406, 2, Piątek
100407, 2, Świnice Warckie 
100408, 2, Witonia  
100501, 1, Łowicz
100502, 2, Bielawy  
100503, 2, Chąśno
100504, 2, Domaniewice
100505, 2, Kiernozia
100506, 2, Kocierzew Południowy  
100507, 2, Łowicz
100508, 2, Łyszkowice 
100509, 2, Nieborów
100510, 2, Zduny
100602, 2, Andrespol
100603, 2, Brójce
100607, 3, Koluszki
100607, 4, Koluszki miasto
100607, 5, Koluszki obszar wiejski
100608, 2, Nowosolna
100610, 2, Rzgów
100611, 3, Tuszyn
100611, 4, Tuszyn miasto
100611, 5, Tuszyn obszar wiejski
100701, 2, Białaczów
100702, 3, Drzewica
100702, 4, Drzewica miasto
100702, 5, Drzewica obszar wiejski
100703, 2, Mniszków
100704, 3, Opoczno
100704, 4, Opoczno miasto
100704, 5, Opoczno obszar wiejski
100705, 2, Paradyż
100706, 2, Poświętne
100707, 2, Sławno
100708, 2, Żarnów
100801, 1, Konstantynów Łódzki
100802, 1, Pabianice
100803, 2, Dłutów
100804, 2, Dobroń
100805, 2, Ksawerów
100806, 2, Lutomiersk
100807, 2, Pabianice
100901, 3, Działoszyn
100901, 4, Działoszyn miasto
100901, 5, Działoszyn obszar wiejski
100902, 2, Kiełczygłów
100903, 2, Nowa Brzeźnica
100904, 3, Pajęczno
100904, 4, Pajęczno miasto
100904, 5, Pajęczno obszar wiejski
100905, 2, Rząśnia
100906, 2, Siemkowice
100907, 2, Strzelce Wielkie
100908, 2, Sulmierzyce
101001, 2, Aleksandrów
101002, 2, Czarnocin
101003, 2, Gorzkowice
101004, 2, Grabica
101005, 2, Łęki Szlacheckie
101006, 2, Moszczenica
101007, 2, Ręczno
101008, 2, Rozprza
101009, 3, Sulejów
101009, 4, Sulejów miasto
101009, 5, Sulejów obszar wiejski
101010, 2, Wola Krzysztoporska
101011, 2, Wolbórz
101101, 2, Dalików
101102, 2, Pęczniew
101103, 3, Poddębice
101103, 4, Poddębice miasto
101103, 5, Poddębice obszar wiejski
101104, 3, Uniejów
101104, 4, Uniejów miasto
101104, 5, Uniejów obszar wiejski
101105, 2, Wartkowice
101106, 2, Zadzim
101201, 1, Radomsko
101202, 2, Dobryszyce
101203, 2, Gidle
101204, 2, Gomunice
101205, 3, Kamieńsk
101205, 4, Kamieńsk miasto
101205, 5, Kamieńsk obszar wiejski
101206, 2, Kobiele Wielkie
101207, 2, Kodrąb
101208, 2, Lgota Wielka
101209, 2, Ładzice
101210, 2, Masłowice
101211, 3, Przedbórz
101211, 4, Przedbórz miasto
101211, 5, Przedbórz obszar wiejski
101212, 2, Radomsko
101213, 2, Wielgomłyny
101214, 2, Żytno
101301, 1, Rawa Mazowiecka
101302, 3, Biała Rawska
101302, 4, Biała Rawska miasto
101302, 5, Biała Rawska obszar wiejski
101303, 2, Cielądz
101304, 2, Rawa Mazowiecka
101305, 2, Regnów
101306, 2, Sadkowice
101401, 1, Sieradz
101402, 3, Błaszki
101402, 4, Błaszki miasto
101402, 5, Błaszki obszar wiejski
101403, 2, Brąszewice
101404, 2, Brzeźnio
101405, 2, Burzenin
101406, 2, Goszczanów
101407, 2, Klonowa
101408, 2, Sieradz
101409, 3, Warta
101409, 4, Warta miasto
101409, 5, Warta obszar wiejski
101410, 2, Wróblew
101411, 3, Złoczew
101411, 4, Złoczew miasto
101411, 5, Złoczew obszar wiejski
101501, 2, Bolimów
101502, 2, Głuchów
101503, 2, Godzianów
101504, 2, Kowiesy
101505, 2, Lipce Reymontowskie
101506, 2, Maków
101507, 2, Nowy Kawęczyn
101508, 2, Skierniewice
101509, 2, Słupia
101601, 1, Tomaszów Mazowiecki
101602, 2, Będków
101603, 2, Budziszewice 
101604, 2, Czerniewice
101605, 2, Inowłódz 
101606, 2, Lubochnia
101607, 2, Rokiciny 
101608, 2, Rzeczyca 
101609, 2, Tomaszów Mazowiecki
101610, 2, Ujazd
101611, 2, Żelechlinek
101701, 2, Biała
101702, 2, Czarnożyły 
101703, 2, Konopnica
101704, 2, Mokrsko
101705, 2, Osjaków
101706, 2, Ostrówek
101707, 2, Pątnów
101708, 2, Skomlin
101709, 3, Wieluń
101709, 4, Wieluń miasto
101709, 5, Wieluń obszar wiejski
101710, 2, Wierzchlas
101801, 2, Bolesławiec
101802, 2, Czastary
101803, 2, Galewice
101804, 2, Lututów
101805, 2, Łubnice
101806, 2, Sokolniki
101807, 3, Wieruszów
101807, 4, Wieruszów miasto
101807, 5, Wieruszów obszar wiejski
101901, 1, Zduńska Wola
101902, 3, Szadek
101902, 4, Szadek miasto
101902, 5, Szadek obszar wiejski
101903, 2, Zapolice
101904, 2, Zduńska Wola
102001, 1, Głowno
102002, 1, Ozorków
102003, 1, Zgierz
102004, 3, Aleksandrów Łódzki
102004, 4, Aleksandrów Łódzki miasto
102004, 5, Aleksandrów Łódzki obszar wiejski
102005, 2, Głowno
102006, 2, Ozorków
102007, 2, Parzęczew
102008, 3, Stryków
102008, 4, Stryków miasto
102008, 5, Stryków obszar wiejski
102009, 2, Zgierz
106101, 1, M. Łódź
106102, 9, Łódź-Bałuty
106103, 9, Łódź-Górna
106104, 9, Łódź-Polesie
106105, 9, Łódź-Śródmieście
106106, 9, Łódź-Widzew
106201, 1, M. Piotrków Trybunalski
106301, 1, M. Skierniewice
120101, 1, Bochnia
120102, 2, Bochnia
120103, 2, Drwinia
120104, 2, Lipnica Murowana
120105, 2, Łapanów
120106, 3, Nowy Wiśnicz
120106, 4, Nowy Wiśnicz miasto
120106, 5, Nowy Wiśnicz obszar wiejski
120107, 2, Rzezawa
120108, 2, Trzciana
120109, 2, Żegocina
120201, 2, Borzęcin
120202, 3, Brzesko
120202, 4, Brzesko miasto
120202, 5, Brzesko obszar wiejski
120203, 3, Czchów
120203, 4, Czchów miasto
120203, 5, Czchów obszar wiejski
120204, 2, Dębno
120205, 2, Gnojnik
120206, 2, Iwkowa
120207, 2, Szczurowa
120301, 3, Alwernia
120301, 4, Alwernia miasto
120301, 5, Alwernia obszar wiejski
120302, 2, Babice
120303, 3, Chrzanów
120303, 4, Chrzanów miasto
120303, 5, Chrzanów obszar wiejski
120304, 3, Libiąż
120304, 4, Libiąż miasto
120304, 5, Libiąż obszar wiejski
120305, 3, Trzebinia
120305, 4, Trzebinia miasto
120305, 5, Trzebinia obszar wiejski
120401, 2, Bolesław
120402, 3, Dąbrowa Tarnowska
120402, 4, Dąbrowa Tarnowska miasto
120402, 5, Dąbrowa Tarnowska obszar wiejski
120403, 2, Gręboszów
120404, 2, Mędrzechów
120405, 2, Olesno
120406, 2, Radgoszcz
120407, 2, Szczucin
120501, 1, Gorlice
120502, 3, Biecz
120502, 4, Biecz miasto
120502, 5, Biecz obszar wiejski
120503, 2, Bobowa
120504, 2, Gorlice
120505, 2, Lipinki
120506, 2, Łużna
120507, 2, Moszczenica
120508, 2, Ropa
120509, 2, Sękowa
120510, 2, Uście Gorlickie
120601, 2, Czernichów
120602, 2, Igołomia-Wawrzeńczyce
120603, 2, Iwanowice
120604, 2, Jerzmanowice-Przeginia
120605, 2, Kocmyrzów-Luborzyca
120606, 3, Krzeszowice
120606, 4, Krzeszowice miasto
120606, 5, Krzeszowice obszar wiejski
120607, 2, Liszki
120608, 2, Michałowice
120609, 2, Mogilany
120610, 3, Skała
120610, 4, Skała miasto
120610, 5, Skała obszar wiejski
120611, 3, Skawina
120611, 4, Skawina miasto
120611, 5, Skawina obszar wiejski
120612, 3, Słomniki
120612, 4, Słomniki miasto
120612, 5, Słomniki obszar wiejski
120613, 2, Sułoszowa
120614, 3, Świątniki Górne
120614, 4, Świątniki Górne miasto
120614, 5, Świątniki Górne obszar wiejski
120615, 2, Wielka Wieś
120616, 2, Zabierzów
120617, 2, Zielonki
120701, 1, Limanowa
120702, 1, Mszana Dolna
120703, 2, Dobra
120704, 2, Jodłownik
120705, 2, Kamienica
120706, 2, Laskowa  
120707, 2, Limanowa 
120708, 2, Łukowica 
120709, 2, Mszana Dolna 
120710, 2, Niedźwiedź 
120711, 2, Słopnice 
120712, 2, Tymbark  
120801, 2, Charsznica 
120802, 2, Gołcza
120803, 2, Kozłów
120804, 2, Książ Wielki 
120805, 3, Miechów  
120805, 4, Miechów miasto
120805, 5, Miechów obszar wiejski
120806, 2, Racławice
120807, 2, Słaboszów
120901, 3, Dobczyce
120901, 4, Dobczyce miasto
120901, 5, Dobczyce obszar wiejski
120902, 2, Lubień
120903, 3, Myślenice
120903, 4, Myślenice miasto
120903, 5, Myślenice obszar wiejski
120904, 2, Pcim
120905, 2, Raciechowice
120906, 2, Siepraw
120907, 3, Sułkowice
120907, 4, Sułkowice miasto
120907, 5, Sułkowice obszar wiejski
120908, 2, Tokarnia
120909, 2, Wiśniowa
121001, 1, Grybów
121002, 2, Chełmiec
121003, 2, Gródek nad Dunajcem
121004, 2, Grybów
121005, 2, Kamionka Wielka
121006, 2, Korzenna
121007, 3, Krynica-Zdrój
121007, 4, Krynica-Zdrój miasto
121007, 5, Krynica-Zdrój obszar wiejski
121008, 2, Łabowa
121009, 2, Łącko
121010, 2, Łososina Dolna
121011, 3, Muszyna
121011, 4, Muszyna miasto
121011, 5, Muszyna obszar wiejski
121012, 2, Nawojowa
121013, 3, Piwniczna-Zdrój
121013, 4, Piwniczna-Zdrój miasto
121013, 5, Piwniczna-Zdrój obszar wiejski
121014, 2, Podegrodzie
121015, 2, Rytro
121016, 3, Stary Sącz
121016, 4, Stary Sącz miasto
121016, 5, Stary Sącz obszar wiejski
121101, 1, Nowy Targ
121102, 1, Szczawnica
121103, 2, Czarny Dunajec
121104, 2, Czorsztyn
121105, 2, Jabłonka
121106, 2, Krościenko nad Dunajcem
121107, 2, Lipnica Wielka
121108, 2, Łapsze Niżne
121109, 2, Nowy Targ
121110, 2, Ochotnica Dolna
121111, 2, Raba Wyżna
121112, 3, Rabka-Zdrój
121112, 4, Rabka-Zdrój miasto
121112, 5, Rabka-Zdrój obszar wiejski
121113, 2, Spytkowice
121114, 2, Szaflary
121201, 1, Bukowno
121203, 2, Bolesław
121204, 2, Klucze
121205, 3, Olkusz
121205, 4, Olkusz miasto
121205, 5, Olkusz obszar wiejski
121206, 2, Trzyciąż
121207, 3, Wolbrom
121207, 4, Wolbrom miasto
121207, 5, Wolbrom obszar wiejski
121301, 1, Oświęcim
121302, 3, Brzeszcze
121302, 4, Brzeszcze miasto
121302, 5, Brzeszcze obszar wiejski
121303, 3, Chełmek
121303, 4, Chełmek miasto
121303, 5, Chełmek obszar wiejski
121304, 3, Kęty
121304, 4, Kęty miasto
121304, 5, Kęty obszar wiejski
121305, 2, Osiek
121306, 2, Oświęcim
121307, 2, Polanka Wielka
121308, 2, Przeciszów
121309, 3, Zator
121309, 4, Zator miasto
121309, 5, Zator obszar wiejski
121401, 2, Koniusza
121402, 2, Koszyce
121403, 2, Nowe Brzesko
121404, 2, Pałecznica
121405, 3, Proszowice
121405, 4, Proszowice miasto
121405, 5, Proszowice obszar wiejski
121406, 2, Radziemice
121501, 1, Jordanów
121502, 1, Sucha Beskidzka
121503, 2, Budzów
121504, 2, Bystra-Sidzina
121505, 2, Jordanów
121506, 3, Maków Podhalański
121506, 4, Maków Podhalański miasto
121506, 5, Maków Podhalański obszar wiejski
121507, 2, Stryszawa
121508, 2, Zawoja
121509, 2, Zembrzyce
121601, 3, Ciężkowice
121601, 4, Ciężkowice miasto
121601, 5, Ciężkowice obszar wiejski
121602, 2, Gromnik
121603, 2, Lisia Góra
121604, 2, Pleśna
121605, 2, Radłów
121606, 3, Ryglice
121606, 4, Ryglice miasto
121606, 5, Ryglice obszar wiejski
121607, 2, Rzepiennik Strzyżewski
121608, 2, Skrzyszów
121616, 2, Szerzyny
121609, 2, Tarnów
121610, 3, Tuchów
121610, 4, Tuchów miasto
121610, 5, Tuchów obszar wiejski
121611, 2, Wierzchosławice
121612, 2, Wietrzychowice
121613, 2, Wojnicz
121614, 2, Zakliczyn
121615, 3, Żabno
121615, 4, Żabno miasto
121615, 5, Żabno obszar wiejski
121701, 1, Zakopane
121702, 2, Biały Dunajec
121703, 2, Bukowina Tatrzańska
121704, 2, Kościelisko
121705, 2, Poronin
121801, 3, Andrychów
121801, 4, Andrychów miasto
121801, 5, Andrychów obszar wiejski
121802, 2, Brzeźnica
121803, 3, Kalwaria Zebrzydowska
121803, 4, Kalwaria Zebrzydowska miasto
121803, 5, Kalwaria Zebrzydowska obszar wiejski
121804, 2, Lanckorona
121805, 2, Mucharz
121806, 2, Spytkowice
121807, 2, Stryszów
121808, 2, Tomice
121809, 3, Wadowice
121809, 4, Wadowice miasto
121809, 5, Wadowice obszar wiejski
121810, 2, Wieprz
121901, 2, Biskupice
121902, 2, Gdów
121903, 2, Kłaj
121904, 3, Niepołomice
121904, 4, Niepołomice miasto
121904, 5, Niepołomice obszar wiejski
121905, 3, Wieliczka
121905, 4, Wieliczka miasto
121905, 5, Wieliczka obszar wiejski
126101, 1, M. Kraków
126102, 9, Kraków-Krowodrza
126103, 9, Kraków-Nowa Huta
126104, 9, Kraków-Podgórze
126105, 9, Kraków-Śródmieście
126201, 1, M. Nowy Sącz
126301, 1, M. Tarnów
140101, 3, Białobrzegi
140101, 4, Białobrzegi miasto
140101, 5, Białobrzegi obszar wiejski
140102, 2, Promna
140103, 2, Radzanów
140104, 2, Stara Błotnica
140105, 2, Stromiec
140106, 3, Wyśmierzyce
140106, 4, Wyśmierzyce miasto
140106, 5, Wyśmierzyce obszar wiejski
140201, 1, Ciechanów
140202, 2, Ciechanów
140203, 3, Glinojeck
140203, 4, Glinojeck miasto
140203, 5, Glinojeck obszar wiejski
140204, 2, Gołymin-Ośrodek
140205, 2, Grudusk
140206, 2, Ojrzeń
140207, 2, Opinogóra Górna
140208, 2, Regimin
140209, 2, Sońsk
140301, 1, Garwolin
140302, 1, Łaskarzew
140303, 2, Borowie
140304, 2, Garwolin
140305, 2, Górzno
140306, 2, Łaskarzew
140307, 2, Maciejowice
140308, 2, Miastków Kościelny
140309, 2, Parysów
140310, 3, Pilawa
140310, 4, Pilawa miasto
140310, 5, Pilawa obszar wiejski
140311, 2, Sobolew
140312, 2, Trojanów
140313, 2, Wilga
140314, 3, Żelechów
140314, 4, Żelechów miasto
140314, 5, Żelechów obszar wiejski
140401, 1, Gostynin
140402, 2, Gostynin
140403, 2, Pacyna
140404, 2, Sanniki
140405, 2, Szczawin Kościelny
140501, 1, Milanówek
140502, 1, Podkowa Leśna
140503, 2, Baranów
140504, 3, Grodzisk Mazowiecki
140504, 4, Grodzisk Mazowiecki miasto
140504, 5, Grodzisk Mazowiecki obszar wiejski
140505, 2, Jaktorów
140506, 2, Żabia Wola
140601, 2, Belsk Duży
140602, 2, Błędów
140603, 2, Chynów
140604, 2, Goszczyn
140605, 3, Grójec
140605, 4, Grójec miasto
140605, 5, Grójec obszar wiejski
140606, 2, Jasieniec
140607, 3, Mogielnica
140607, 4, Mogielnica miasto
140607, 5, Mogielnica obszar wiejski
140608, 3, Nowe Miasto nad Pilicą
140608, 4, Nowe Miasto nad Pilicą miasto
140608, 5, Nowe Miasto nad Pilicą obszar wiejski
140609, 2, Pniewy
140611, 3, Warka
140611, 4, Warka miasto
140611, 5, Warka obszar wiejski
140701, 2, Garbatka-Letnisko
140702, 2, Głowaczów
140703, 2, Gniewoszów
140704, 2, Grabów nad Pilicą
140705, 3, Kozienice
140705, 4, Kozienice miasto
140705, 5, Kozienice obszar wiejski
140706, 2, Magnuszew
140707, 2, Sieciechów
140801, 1, Legionowo
140802, 2, Jabłonna
140803, 2, Nieporęt
140804, 3, Serock
140804, 4, Serock miasto
140804, 5, Serock obszar wiejski
140805, 2, Wieliszew
140901, 2, Chotcza
140902, 2, Ciepielów
140903, 3, Lipsko
140903, 4, Lipsko miasto
140903, 5, Lipsko obszar wiejski
140904, 2, Rzeczniów
140905, 2, Sienno
140906, 2, Solec nad Wisłą
141001, 2, Huszlew
141002, 3, Łosice
141002, 4, Łosice miasto
141002, 5, Łosice obszar wiejski
141003, 2, Olszanka
141004, 2, Platerów
141005, 2, Sarnaki
141006, 2, Stara Kornica
141101, 1, Maków Mazowiecki
141102, 2, Czerwonka
141103, 2, Karniewo
141104, 2, Krasnosielc
141105, 2, Młynarze
141106, 2, Płoniawy-Bramura
141107, 3, Różan
141107, 4, Różan miasto
141107, 5, Różan obszar wiejski
141108, 2, Rzewnie
141109, 2, Sypniewo
141110, 2, Szelków
141201, 1, Mińsk Mazowiecki
141215, 1, Sulejówek
141204, 2, Cegłów
141205, 2, Dębe Wielkie
141206, 2, Dobre
141207, 3, Halinów
141207, 4, Halinów miasto
141207, 5, Halinów obszar wiejski
141208, 2, Jakubów
141209, 3, Kałuszyn
141209, 4, Kałuszyn miasto
141209, 5, Kałuszyn obszar wiejski
141210, 2, Latowicz
141211, 2, Mińsk Mazowiecki
141212, 2, Mrozy
141213, 2, Siennica 
141214, 2, Stanisławów
141301, 1, Mława
141302, 2, Dzierzgowo 
141303, 2, Lipowiec Kościelny
141304, 2, Radzanów 
141305, 2, Strzegowo
141306, 2, Stupsk
141307, 2, Szreńsk  
141308, 2, Szydłowo 
141309, 2, Wieczfnia Kościelna
141310, 2, Wiśniewo 
141401, 1, Nowy Dwór Mazowiecki
141402, 2, Czosnów
141403, 2, Leoncin
141404, 3, Nasielsk
141404, 4, Nasielsk miasto
141404, 5, Nasielsk obszar wiejski
141405, 2, Pomiechówek
141406, 3, Zakroczym
141406, 4, Zakroczym miasto
141406, 5, Zakroczym obszar wiejski
141501, 2, Baranowo
141502, 2, Czarnia
141503, 2, Czerwin
141504, 2, Goworowo
141505, 2, Kadzidło
141506, 2, Lelis
141507, 2, Łyse
141508, 3, Myszyniec
141508, 4, Myszyniec miasto
141508, 5, Myszyniec obszar wiejski
141509, 2, Olszewo-Borki
141510, 2, Rzekuń
141511, 2, Troszyn
141601, 1, Ostrów Mazowiecka
141602, 2, Andrzejewo
141603, 2, Boguty-Pianki
141604, 3, Brok
141604, 4, Brok miasto
141604, 5, Brok obszar wiejski
141605, 2, Małkinia Górna
141606, 2, Nur
141607, 2, Ostrów Mazowiecka
141608, 2, Stary Lubotyń
141609, 2, Szulborze Wielkie
141610, 2, Wąsewo
141611, 2, Zaręby Kościelne
141701, 1, Józefów
141702, 1, Otwock
141703, 2, Celestynów
141704, 3, Karczew
141704, 4, Karczew miasto
141704, 5, Karczew obszar wiejski
141705, 2, Kołbiel
141706, 2, Osieck
141707, 2, Sobienie-Jeziory
141708, 2, Wiązowna
141801, 3, Góra Kalwaria
141801, 4, Góra Kalwaria miasto
141801, 5, Góra Kalwaria obszar wiejski
141802, 3, Konstancin-Jeziorna
141802, 4, Konstancin-Jeziorna miasto
141802, 5, Konstancin-Jeziorna obszar wiejski
141803, 2, Lesznowola
141804, 3, Piaseczno
141804, 4, Piaseczno miasto
141804, 5, Piaseczno obszar wiejski
141805, 2, Prażmów
141806, 3, Tarczyn
141806, 4, Tarczyn miasto
141806, 5, Tarczyn obszar wiejski
141901, 2, Bielsk
141902, 2, Bodzanów
141903, 2, Brudzeń Duży
141904, 2, Bulkowo
141905, 3, Drobin
141905, 4, Drobin miasto
141905, 5, Drobin obszar wiejski
141906, 3, Gąbin
141906, 4, Gąbin miasto
141906, 5, Gąbin obszar wiejski
141907, 2, Łąck
141908, 2, Mała Wieś
141909, 2, Nowy Duninów
141910, 2, Radzanowo
141911, 2, Słubice
141912, 2, Słupno
141913, 2, Stara Biała
141914, 2, Staroźreby
141915, 3, Wyszogród
141915, 4, Wyszogród miasto
141915, 5, Wyszogród obszar wiejski
142001, 1, Płońsk
142002, 1, Raciąż
142003, 2, Baboszewo
142004, 2, Czerwińsk nad Wisłą
142005, 2, Dzierzążnia
142006, 2, Joniec
142007, 2, Naruszewo
142008, 2, Nowe Miasto
142009, 2, Płońsk
142010, 2, Raciąż
142011, 2, Sochocin
142012, 2, Załuski
142101, 1, Piastów
142102, 1, Pruszków
142103, 3, Brwinów
142103, 4, Brwinów miasto
142103, 5, Brwinów obszar wiejski
142104, 2, Michałowice
142105, 2, Nadarzyn
142106, 2, Raszyn
142201, 1, Przasnysz
142202, 3, Chorzele
142202, 4, Chorzele miasto
142202, 5, Chorzele obszar wiejski
142203, 2, Czernice Borowe
142204, 2, Jednorożec
142205, 2, Krasne
142206, 2, Krzynowłoga Mała
142207, 2, Przasnysz
142301, 2, Borkowice
142302, 2, Gielniów
142303, 2, Klwów
142304, 2, Odrzywół
142305, 2, Potworów
142306, 3, Przysucha
142306, 4, Przysucha miasto
142306, 5, Przysucha obszar wiejski
142307, 2, Rusinów
142308, 2, Wieniawa
142401, 2, Gzy
142402, 2, Obryte
142403, 2, Pokrzywnica
142404, 3, Pułtusk
142404, 4, Pułtusk miasto
142404, 5, Pułtusk obszar wiejski
142405, 2, Świercze
142406, 2, Winnica
142407, 2, Zatory
142501, 1, Pionki
142502, 2, Gózd
142503, 3, Iłża
142503, 4, Iłża miasto
142503, 5, Iłża obszar wiejski
142504, 2, Jastrzębia
142505, 2, Jedlińsk
142506, 2, Jedlnia-Letnisko
142507, 2, Kowala
142508, 2, Pionki
142509, 2, Przytyk
142510, 3, Skaryszew
142510, 4, Skaryszew miasto
142510, 5, Skaryszew obszar wiejski
142511, 2, Wierzbica
142512, 2, Wolanów
142513, 2, Zakrzew
142601, 2, Domanice
142602, 2, Korczew
142603, 2, Kotuń
142604, 2, Mokobody
142605, 3, Mordy
142605, 4, Mordy miasto
142605, 5, Mordy obszar wiejski
142606, 2, Paprotnia
142607, 2, Przesmyki
142608, 2, Siedlce
142609, 2, Skórzec
142610, 2, Suchożebry
142611, 2, Wiśniew
142612, 2, Wodynie
142613, 2, Zbuczyn Poduchowny
142701, 1, Sierpc
142702, 2, Gozdowo
142703, 2, Mochowo  
142704, 2, Rościszewo 
142705, 2, Sierpc
142706, 2, Szczutowo
142707, 2, Zawidz
142801, 1, Sochaczew
142802, 2, Brochów  
142803, 2, Iłów 
142804, 2, Młodzieszyn
142805, 2, Nowa Sucha 
142806, 2, Rybno
142807, 2, Sochaczew
142808, 2, Teresin  
142901, 1, Sokołów Podlaski
142902, 2, Bielany
142903, 2, Ceranów
142904, 2, Jabłonna Lacka
142905, 3, Kosów Lacki
142905, 4, Kosów Lacki miasto
142905, 5, Kosów Lacki obszar wiejski
142906, 2, Repki
142907, 2, Sabnie
142908, 2, Sokołów Podlaski
142909, 2, Sterdyń
143001, 2, Chlewiska
143002, 2, Jastrząb
143003, 2, Mirów
143004, 2, Orońsko
143005, 3, Szydłowiec
143005, 4, Szydłowiec miasto
143005, 5, Szydłowiec obszar wiejski
143201, 3, Błonie
143201, 4, Błonie miasto
143201, 5, Błonie obszar wiejski
143202, 2, Izabelin
143203, 2, Kampinos
143204, 2, Leszno
143205, 3, Łomianki
143205, 4, Łomianki miasto
143205, 5, Łomianki obszar wiejski
143206, 3, Ożarów Mazowiecki
143206, 4, Ożarów Mazowiecki miasto
143206, 5, Ożarów Mazowiecki obszar wiejski
143207, 2, Stare Babice
143301, 1, Węgrów
143302, 2, Grębków
143303, 2, Korytnica
143304, 2, Liw
143305, 3, Łochów
143305, 4, Łochów miasto
143305, 5, Łochów obszar wiejski
143306, 2, Miedzna
143307, 2, Sadowne
143308, 2, Stoczek
143309, 2, Wierzbno
143401, 1, Kobyłka
143402, 1, Marki
143403, 1, Ząbki
143404, 1, Zielonka
143405, 2, Dąbrówka
143406, 2, Jadów
143407, 2, Klembów
143408, 2, Poświętne
143409, 3, Radzymin
143409, 4, Radzymin miasto
143409, 5, Radzymin obszar wiejski
143410, 2, Strachówka
143411, 3, Tłuszcz
143411, 4, Tłuszcz miasto
143411, 5, Tłuszcz obszar wiejski
143412, 3, Wołomin
143412, 4, Wołomin miasto
143412, 5, Wołomin obszar wiejski
143501, 2, Brańszczyk
143502, 2, Długosiodło
143503, 2, Rząśnik
143504, 2, Somianka
143505, 3, Wyszków
143505, 4, Wyszków miasto
143505, 5, Wyszków obszar wiejski
143506, 2, Zabrodzie
143601, 2, Kazanów
143602, 2, Policzna
143603, 2, Przyłęk
143604, 2, Tczów
143605, 3, Zwoleń
143605, 4, Zwoleń miasto
143605, 5, Zwoleń obszar wiejski
143701, 3, Bieżuń
143701, 4, Bieżuń miasto
143701, 5, Bieżuń obszar wiejski
143702, 2, Kuczbork-Osada
143703, 2, Lubowidz
143704, 2, Lutocin
143705, 2, Siemiątkowo Koziebrodzkie
143706, 3, Żuromin
143706, 4, Żuromin miasto
143706, 5, Żuromin obszar wiejski
143801, 1, Żyrardów
143802, 3, Mszczonów
143802, 4, Mszczonów miasto
143802, 5, Mszczonów obszar wiejski
143803, 2, Puszcza Mariańska 
143804, 2, Radziejowice 
143805, 2, Wiskitki 
146101, 1, M. Ostrołęka 
146201, 1, M. Płock 
146301, 1, M. Radom 
146401, 1, M. Siedlce 
146501, 1, M. st. Warszawa 
146502, 8, Bemowo
146503, 8, Białołęka
146504, 8, Bielany  
146505, 8, Mokotów  
146506, 8, Ochota
146507, 8, Praga-Południe  
146508, 8, Praga-Północ 
146509, 8, Rembertów
146510, 8, Śródmieście
146511, 8, Targówek 
146512, 8, Ursus
146513, 8, Ursynów  
146514, 8, Wawer
146515, 8, Wesoła
146516, 8, Wilanów  
146517, 8, Włochy
146518, 8, Wola 
146519, 8, Żoliborz 
160101, 1, Brzeg
160103, 3, Grodków
160103, 4, Grodków miasto
160103, 5, Grodków obszar wiejski
160104, 3, Lewin Brzeski
160104, 4, Lewin Brzeski miasto
160104, 5, Lewin Brzeski obszar wiejski
160105, 2, Lubsza
160106, 2, Olszanka
160102, 2, Skarbimierz
160201, 3, Baborów
160201, 4, Baborów miasto
160201, 5, Baborów obszar wiejski
160202, 2, Branice
160203, 3, Głubczyce
160203, 4, Głubczyce miasto
160203, 5, Głubczyce obszar wiejski
160204, 3, Kietrz
160204, 4, Kietrz miasto
160204, 5, Kietrz obszar wiejski
160301, 1, Kędzierzyn-Koźle
160302, 2, Bierawa
160303, 2, Cisek
160304, 2, Pawłowiczki
160305, 2, Polska Cerekiew
160306, 2, Reńska Wieś
160401, 3, Byczyna
160401, 4, Byczyna miasto
160401, 5, Byczyna obszar wiejski
160402, 3, Kluczbork
160402, 4, Kluczbork miasto
160402, 5, Kluczbork obszar wiejski
160403, 2, Lasowice Wielkie
160404, 3, Wołczyn
160404, 4, Wołczyn miasto
160404, 5, Wołczyn obszar wiejski
160501, 3, Gogolin
160501, 4, Gogolin miasto
160501, 5, Gogolin obszar wiejski
160502, 3, Krapkowice
160502, 4, Krapkowice miasto
160502, 5, Krapkowice obszar wiejski
160503, 2, Strzeleczki
160504, 2, Walce
160505, 3, Zdzieszowice
160505, 4, Zdzieszowice miasto
160505, 5, Zdzieszowice obszar wiejski
160601, 2, Domaszowice
160602, 3, Namysłów
160602, 4, Namysłów miasto
160602, 5, Namysłów obszar wiejski
160603, 2, Pokój
160604, 2, Świerczów
160605, 2, Wilków
160701, 3, Głuchołazy
160701, 4, Głuchołazy miasto
160701, 5, Głuchołazy obszar wiejski
160702, 2, Kamiennik
160703, 3, Korfantów
160703, 4, Korfantów miasto
160703, 5, Korfantów obszar wiejski
160704, 2, Łambinowice
160705, 3, Nysa
160705, 4, Nysa miasto
160705, 5, Nysa obszar wiejski
160706, 3, Otmuchów
160706, 4, Otmuchów miasto
160706, 5, Otmuchów obszar wiejski
160707, 3, Paczków
160707, 4, Paczków miasto
160707, 5, Paczków obszar wiejski
160708, 2, Pakosławice
160709, 2, Skoroszyce
160801, 3, Dobrodzień
160801, 4, Dobrodzień miasto
160801, 5, Dobrodzień obszar wiejski
160802, 3, Gorzów Śląski
160802, 4, Gorzów Śląski miasto
160802, 5, Gorzów Śląski obszar wiejski
160803, 3, Olesno
160803, 4, Olesno miasto
